名称,大类,中类,小类,地址,省,市,区,WGS84_X,WGS84_Y
力美健健身俱乐部(海印长城店),体育休闲服务,运动场馆,健身中心,海德一道212号,广东省,深圳市,南山区,113.9261627,22.52062465
亿利达布料批发市场-羽毛球馆,体育休闲服务,运动场馆,羽毛球场,南山大道1092号亿利达大厦,广东省,深圳市,南山区,113.9178068,22.520478
梵羽国际瑜伽(蔚蓝海岸店),体育休闲服务,体育休闲服务场所,体育休闲服务场所,后海创业路蔚蓝海岸三期一楼街铺,广东省,深圳市,南山区,113.9318064,22.51615476
古功夫肩颈(韵韩邦店),体育休闲服务,体育休闲服务场所,体育休闲服务场所,后海登良路东育德佳园8-36商铺东方茗媛店,广东省,深圳市,南山区,113.9291158,22.51505279
太阳健康俱乐部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,创业路蔚蓝海岸3期39栋,广东省,深圳市,南山区,113.9322289,22.5165111
普梵思诺瑜伽中心(后海大道),体育休闲服务,运动场馆,健身中心,后海大道2325号后海办公楼南4层,广东省,深圳市,南山区,113.9271434,22.51358256
全真瑜伽(南山馆),体育休闲服务,运动场馆,健身中心,后海大道2102号蔚蓝海岸一期会所2楼,广东省,深圳市,南山区,113.9314409,22.5132074
脉动健身俱乐部,体育休闲服务,运动场馆,健身中心,文心五路观海台花园小区2楼,广东省,深圳市,南山区,113.9325016,22.51756664
FS棕熊搏击俱乐部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,"后海滨路保利文化广场负一楼(家乐福,麦当劳负一楼下)",广东省,深圳市,南山区,113.9340599,22.51966708
阳光健身会所,体育休闲服务,运动场馆,健身中心,后海大道2102号蔚蓝海岸3期31栋1层,广东省,深圳市,南山区,113.9305717,22.51352371
大堂E栈,体育休闲服务,体育休闲服务场所,体育休闲服务场所,后海花园7栋大堂,广东省,深圳市,南山区,113.9270604,22.51548662
海岸城世纪星滑冰俱乐部,体育休闲服务,运动场馆,溜冰场,文心五路33号海岸城购物中心西区L4层422,广东省,深圳市,南山区,113.9302984,22.5206809
威尔士健身会所,体育休闲服务,运动场馆,健身中心,粤海街道后海大道2322号(海洋之心a座3楼),广东省,深圳市,南山区,113.9280445,22.51703424
后海摘星阁,体育休闲服务,体育休闲服务场所,体育休闲服务场所,后海大道与登良路交叉口西北150米,广东省,深圳市,南山区,113.9270365,22.5136677
伊芯舞蹈瑜伽,体育休闲服务,运动场馆,健身中心,后海大道2441号附近,广东省,深圳市,南山区,113.927416,22.51666811
颐尊会(海岸城中洲店),体育休闲服务,运动场馆,运动场所,海德一路88号中洲控股大厦A座62楼,广东省,深圳市,南山区,113.9288067,22.52070806
后海所,体育休闲服务,体育休闲服务场所,体育休闲服务场所,后海大道2519号附近,广东省,深圳市,南山区,113.9271921,22.51867535
威尔斯健身俱乐部,体育休闲服务,运动场馆,健身中心,龙城路后海花园7栋2楼,广东省,深圳市,南山区,113.9270354,22.51548466
力美健健身(天虹店),体育休闲服务,运动场馆,健身中心,文心五路30-2保利广场3层,广东省,深圳市,南山区,113.9322577,22.51990095
力美健保利健身房,体育休闲服务,运动场馆,健身中心,海德二道保利文化广场B座2层,广东省,深圳市,南山区,113.9324225,22.52025268
触摸屏点歌机,体育休闲服务,体育休闲服务场所,体育休闲服务场所,后海大道2154号附近,广东省,深圳市,南山区,113.9271695,22.51143758
力美健健身俱乐部(海岸城购物广场店),体育休闲服务,运动场馆,健身中心,文心五路33号海岸城购物广场4层,广东省,深圳市,南山区,113.9314335,22.51984722
梦氏健身(保利店),体育休闲服务,运动场馆,健身中心,后海滨路保利文化广场A区B1层,广东省,深圳市,南山区,113.9341528,22.52018791
爱国者诚信联盟活动基地,体育休闲服务,体育休闲服务场所,体育休闲服务场所,后海大道2164号附近,广东省,深圳市,南山区,113.9272974,22.5115394
卓越跆拳道(后海大道),体育休闲服务,运动场馆,跆拳道场馆,后海大道2491-8号3层,广东省,深圳市,南山区,113.9271892,22.5171044
正搏会跆拳道南山训练基地,体育休闲服务,运动场馆,跆拳道场馆,后海大道2236号附近,广东省,深圳市,南山区,113.927751,22.51351474
福田区业余体校跆拳道南山训练基地,体育休闲服务,运动场馆,跆拳道场馆,后海大道2236号附近,广东省,深圳市,南山区,113.927751,22.51351474
春茧体育馆,体育休闲服务,运动场馆,综合体育馆,滨海大道3001号深圳湾体育中心L168号(百度票务),广东省,深圳市,南山区,113.9447823,22.52059723
生命之树瑜伽SPA会所,体育休闲服务,运动场馆,健身中心,滨海大道深圳湾体育中心L181商铺,广东省,深圳市,南山区,113.9446735,22.52025947
欧冠桌球会,体育休闲服务,运动场馆,台球厅,沙嘴中心街9号9层,广东省,深圳市,福田区,114.0330665,22.51921346
赛尔健身,体育休闲服务,运动场馆,健身中心,富荣路蓝湾半岛旁沙嘴中心街9号美城酒楼5层,广东省,深圳市,福田区,114.0332701,22.51883597
虎猫电竞(沙嘴村店),体育休闲服务,体育休闲服务场所,体育休闲服务场所,沙嘴村一坊57号东侧2-3楼,广东省,深圳市,福田区,114.0335874,22.52032014
嘉年华羽毛球馆,体育休闲服务,运动场馆,羽毛球场,沙尾东路210号,广东省,深圳市,福田区,114.0347981,22.51999122
健行天下健身俱乐部(蓝湾半岛店),体育休闲服务,运动场馆,健身中心,福荣路20号绿景蓝湾半岛1层,广东省,深圳市,福田区,114.0353722,22.51802391
中国体育中心,体育休闲服务,运动场馆,综合体育馆,,广东省,深圳市,福田区,114.0461556,22.51676116
黑白BAR,体育休闲服务,体育休闲服务场所,体育休闲服务场所,桂花路福保桂花苑二栋19-17号,广东省,深圳市,福田区,114.0434818,22.5123238
古功夫肩颈(锦灵店),体育休闲服务,体育休闲服务场所,体育休闲服务场所,益田路1005号益田村33栋107锦灵瘦身美容,广东省,深圳市,福田区,114.0462655,22.51505499
益田村门球场,体育休闲服务,体育休闲服务场所,体育休闲服务场所,,广东省,深圳市,福田区,114.0455754,22.51650234
爱棋艺(国际象棋店),体育休闲服务,体育休闲服务场所,体育休闲服务场所,益田村39栋103室,广东省,深圳市,福田区,114.0458311,22.51558385
英農生活庄園,体育休闲服务,体育休闲服务场所,体育休闲服务场所,金地二路与金地十路交叉口西50米,广东省,深圳市,福田区,114.0375762,22.51868371
智能健身房,体育休闲服务,体育休闲服务场所,体育休闲服务场所,金地一路29号附近,广东省,深圳市,福田区,114.0373736,22.51884418
中影万国国际影城(益田村店),体育休闲服务,体育休闲服务场所,体育休闲服务场所,福强路3017号益田大厦3楼,广东省,深圳市,福田区,114.0459897,22.51839144
拉谛国际瑜伽,体育休闲服务,运动场馆,健身中心,福强路4001号深圳文化创意园e馆e5-02,广东省,深圳市,福田区,114.0389996,22.5203114
深圳大学跆拳道俱乐部,体育休闲服务,运动场馆,跆拳道场馆,新洲路与椰林大道交叉口东南150米,广东省,深圳市,福田区,114.0416583,22.51933152
正心跆拳道馆,体育休闲服务,运动场馆,跆拳道场馆,金地十路6金地海景花园会所,广东省,深圳市,福田区,114.0378627,22.51842406
点彩乒乓球俱乐部,体育休闲服务,运动场馆,乒乓球馆,益田花园点彩人家28栋4层,广东省,深圳市,福田区,114.051994,22.51481408
力浩健身工作室(福田店),体育休闲服务,运动场馆,健身中心,益田花园19栋4楼,广东省,深圳市,福田区,114.0528449,22.51504556
搏乐乒乓球俱乐部(红棉道),体育休闲服务,运动场馆,乒乓球馆,益田村益强居裙楼三层301号,广东省,深圳市,福田区,114.0501412,22.51630443
普迦瑜伽(益田花园店),体育休闲服务,运动场馆,健身中心,福强路益田花园豪园居会所1楼,广东省,深圳市,福田区,114.0529287,22.51755034
豪园居会所,体育休闲服务,体育休闲服务场所,体育休闲服务场所,福强路1605号益田花园,广东省,深圳市,福田区,114.0516722,22.51738858
第三高级中学羽毛球馆,体育休闲服务,运动场馆,羽毛球场,益田路1019号第三高级中学羽毛球馆,广东省,深圳市,福田区,114.0490536,22.5156605
梦氏健身(保税店),体育休闲服务,运动场馆,健身中心,桂花路9-8号,广东省,深圳市,福田区,114.0527642,22.51267776
东盟武道馆,体育休闲服务,运动场馆,跆拳道场馆,菩提路218号益田花园点彩人家D区28栋4层,广东省,深圳市,福田区,114.0515305,22.51483191
萝氏健身,体育休闲服务,体育休闲服务场所,体育休闲服务场所,保税区桂花路9号帝涛豪园1楼,广东省,深圳市,福田区,114.0535193,22.51293844
炫武团米格武术馆,体育休闲服务,运动场馆,运动场所,菩提路118号,广东省,深圳市,福田区,114.0563231,22.51621565
知优居互联网,体育休闲服务,体育休闲服务场所,体育休闲服务场所,福保街道桂花路天健时尚名苑,广东省,深圳市,福田区,114.0491467,22.51221941
棋牌茶艺,体育休闲服务,体育休闲服务场所,体育休闲服务场所,福田保税区桂花路朗庭豪园A栋朗庭会所,广东省,深圳市,福田区,114.0550885,22.51351275
深圳市亚当网球俱乐部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,桂花路与蓝花道交叉口西南100米,广东省,深圳市,福田区,114.0494833,22.51164079
亚洲瑜伽协会(益田店),体育休闲服务,运动场馆,健身中心,福强路益田花园豪园居1楼4-6号房,广东省,深圳市,福田区,114.051809,22.51762633
冠篮篮球俱乐部,体育休闲服务,运动场馆,篮球场馆,福强路2161号,广东省,深圳市,福田区,114.0548475,22.51776703
卓野健身会所(中港城店),体育休闲服务,运动场馆,健身中心,福强路3004号中港城7层,广东省,深圳市,福田区,114.0482994,22.51915984
福田运动中心,体育休闲服务,运动场馆,运动场所,福强路2016号云顶翠峰一期,广东省,深圳市,福田区,114.0563118,22.52000754
香气共和国991全享俱乐部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,福田保税区红花路208栋一楼,广东省,深圳市,福田区,114.0471426,22.51059134
BOHDI YOGA菩提瑜伽,体育休闲服务,运动场馆,健身中心,保税区桂花路5号福朋喜来登酒店6层(福田口岸),广东省,深圳市,福田区,114.0571633,22.51441135
艾力特私人健身工作室,体育休闲服务,体育休闲服务场所,体育休闲服务场所,福强路2069号骏皇名居3栋3层,广东省,深圳市,福田区,114.0584099,22.51909327
卓越跆拳道,体育休闲服务,运动场馆,运动场所,丹桂路15号2楼,广东省,深圳市,福田区,114.0580423,22.51764888
滨淇物业篮球场,体育休闲服务,运动场馆,篮球场馆,国花路天泽花园天情苑1楼,广东省,深圳市,福田区,114.0636796,22.51964076
深圳世亚海武术馆(福田分馆),体育休闲服务,运动场馆,运动场所,福强路骏皇名居三楼(福田水围村公交站台旁),广东省,深圳市,福田区,114.0583619,22.51915934
迪之酒窖,体育休闲服务,体育休闲服务场所,体育休闲服务场所,桃花路与红花路交叉口东北100米,广东省,深圳市,福田区,114.0570386,22.51306658
喜来登酒店健身会(桂花路),体育休闲服务,运动场馆,健身中心,桂花路5号深圳福朋喜来登酒店,广东省,深圳市,福田区,114.0572173,22.51411727
云顶学校羽毛球馆,体育休闲服务,运动场馆,羽毛球场,福强路皇岗公园街(近云顶翠峰),广东省,深圳市,福田区,114.0563938,22.51943243
银燕悬灸颐养院,体育休闲服务,体育休闲服务场所,体育休闲服务场所,前海路199-50号,广东省,深圳市,南山区,113.8907781,22.50446418
汇瑜伽生活馆,体育休闲服务,体育休闲服务场所,体育休闲服务场所,港城路15号附近,广东省,深圳市,南山区,113.8908402,22.50413621
启航武道跆拳道,体育休闲服务,运动场馆,跆拳道场馆,前海路恒立心海湾4栋会所二楼,广东省,深圳市,南山区,113.8902756,22.50500004
可域生活美学,体育休闲服务,运动场馆,健身中心,月亮湾大道恒立心海湾花园3栋141号铺,广东省,深圳市,南山区,113.8913407,22.50387934
开心岛儿童水上主题俱乐部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,前海路199号恒立心海湾,广东省,深圳市,南山区,113.8897031,22.50337288
前海搏击健身工作室,体育休闲服务,运动场馆,健身中心,前海路恒立心海湾(青青世界),广东省,深圳市,南山区,113.8903618,22.50387408
沙滩足球,体育休闲服务,运动场馆,足球场,月亮湾青青路1号青青世界内,广东省,深圳市,南山区,113.8954233,22.50284399
荔枝园,体育休闲服务,体育休闲服务场所,体育休闲服务场所,青青路花卉超市旁,广东省,深圳市,南山区,113.8970204,22.50415103
宁悦瑜伽中心(荔海春城店),体育休闲服务,运动场馆,健身中心,粤海街道向南路荔海春城4栋商业楼三楼,广东省,深圳市,南山区,113.9123774,22.50839971
Fitness Time健康管理,体育休闲服务,体育休闲服务场所,体育休闲服务场所,花样年美年广场4栋1106室,广东省,深圳市,南山区,113.916246,22.50651475
禅雅瑜伽,体育休闲服务,运动场馆,健身中心,招商街道沿山路花园城五期2栋102室,广东省,深圳市,南山区,113.9149555,22.50288787
名尚健身会所旗舰店,体育休闲服务,运动场馆,健身中心,花样年美年广场一栋3层,广东省,深圳市,南山区,113.9162721,22.50581373
爱墨超级健身,体育休闲服务,体育休闲服务场所,体育休闲服务场所,蛇口花样年美年广场1栋三层,广东省,深圳市,南山区,113.9165901,22.50475947
IMO超级健身,体育休闲服务,体育休闲服务场所,体育休闲服务场所,花样年美年广场一栋三楼A,广东省,深圳市,南山区,113.9165901,22.50475947
梦氏健身,体育休闲服务,运动场馆,健身中心,兴工路8号2栋2楼,广东省,深圳市,南山区,113.9163061,22.50527171
德诚会专业跆拳道培训,体育休闲服务,运动场馆,跆拳道场馆,沿山路花园城五期二栋102号铺(蛇口边境检查站对面),广东省,深圳市,南山区,113.9147096,22.50237307
NEWCLUBLIFE(CITY花园城北区),体育休闲服务,运动场馆,健身中心|生活服务,南海大道1090号CITY花园城北区F4层,广东省,深圳市,南山区,113.9181417,22.50411406
